Symbol,Volume_mean,Volume_std,Volume_Change_perc,Volume_Change_std,Close_Change_perc_mean,Close_Change_perc_std,Adj_Close_Change_perc_mean,Adj_Close_Change_perc_std,first_close_price,last_close_price,first_trade_date,last_trade_date,Sector,Industry,Volatility
ip,1897003.2780340891,2220701.743152,15.86774626869593,81.40674,0.0277848222716455,1.919031,0.0420018151864874,1.918731,8.38331127166748,36.150001525878906,1962-01-02,2023-12-29,Basic Materials,Paper,0.30463672705341555
ipg,2607197.249705001,3078911.898425,53.95079704221133,643.011759,0.0577093016303034,2.184615,0.0636983779187424,2.184331,0.7847219705581665,32.63999938964844,1980-03-17,2023-12-29,Consumer Discretionary,Advertising,0.3467968800252822
ipi,140252.35636547708,168447.116584,16.349305550632913,111.021724,0.0269216191125874,4.516127,0.0277494869612653,4.515563,504.0,23.88999938964844,2008-04-22,2023-12-29,Industrials,Major Chemicals,0.7169129358710519
iqi,69947.61300152361,63327.309493,21.674378704507937,146.44571,-0.0022223522509519,0.84358,0.0223315604311069,0.836557,15.0,9.510000228881836,1992-09-22,2023-12-29,Finance,Finance Companies,0.13391417345927206
iqv,1079872.276119403,1039137.154587,11.438766669652855,63.109189,0.0790280032300282,1.754067,0.0790280032300282,1.754067,42.11000061035156,231.3800048828125,2013-05-09,2023-12-29,Health Care,Biotechnology: Commercial Physical & Biological Resarch,0.27844950389670803
ir,2147940.8982035927,1909693.818252,12.155695323547034,66.265287,0.1027663709975429,2.231091,0.1029623292923959,2.231144,21.100000381469727,77.33999633789062,2017-05-12,2023-12-29,Industrials,Industrial Machinery/Components,0.35417471630126457
irm,1344056.3262108262,1421787.021573,72.80019944137342,1011.518419,0.0653625154083332,2.011666,0.0775002226623655,2.006437,2.943794012069702,69.9800033569336,1996-02-01,2023-12-29,Real Estate,Real Estate Investment Trusts,0.3193420774154436
irs,63857.516977456165,97145.881172,287.8453761306889,4141.635781,0.0254292024030573,2.845972,0.0333157495109903,2.845294,25.58128929138184,8.600000381469727,1994-12-20,2023-12-29,Real Estate,Homebuilding,0.45178404901518693
irt,920500.4212945232,1819956.174756,31.10707450229885,255.060084,0.0406750809623092,1.886596,0.0651500306321259,1.88644,8.449999809265137,15.300000190734863,2013-08-13,2023-12-29,Real Estate,Real Estate Investment Trusts,0.29948783042695276
isd,131029.40776038122,86471.477954,12.89367394518216,65.630684,-0.0124683780831903,0.893869,0.021855011500404,0.875823,20.020000457763672,12.31999969482422,2012-04-27,2023-12-29,Finance,Trusts Except Educational Religious and Charitable,0.14189730472019968
it,500267.0738114,541782.107084,32.6131002541705,443.258567,0.0996928544292248,2.642856,0.100483467150591,2.643276,3.21875,451.1099853515625,1993-10-05,2023-12-29,Consumer Discretionary,Other Consumer Services,0.4195403836172952
itgr,207081.378248974,207033.489945,33.41700795142808,367.566048,0.0556205460238268,2.457343,0.0556205460238268,2.457343,22.875,99.08000183105467,2000-09-29,2023-12-29,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.3900911078391236
itt,2146800.589402097,2256179.152651,12.339556229984414,69.363495,0.0673558955067403,1.915244,0.0727461370458144,1.91485,3.7304999828338623,119.31999969482422,1995-12-15,2023-12-29,Industrials,Fluid Controls,0.30403555944051547
itub,23126441.87856753,17138263.767053,16.088192260363638,129.176792,0.0704708524895943,2.879992,0.08604179367694,2.880831,1.394031047821045,6.949999809265137,2002-02-25,2023-12-29,Finance,Major Banks,0.45718455659133195
itw,1246034.5093109135,1303361.828272,72.5493871297344,595.977005,0.0583397461973008,1.754904,0.0636073538258415,1.754755,1.113281011581421,261.94000244140625,1973-03-13,2023-12-29,Industrials,Industrial Machinery/Components,0.2785823735275497
ivr,349245.9808219178,645042.872334,13.83798804987668,91.568899,-0.0384453072984138,3.059747,0.0120307867939295,3.023346,195.0,8.859999656677246,2009-07-01,2023-12-29,Real Estate,Real Estate Investment Trusts,0.48571977820655693
ivt,253568.08988764044,577253.06904,97.3429092350956,772.573831,295.71946697367406,8783.867676,295.7384087906724,8783.866393,60.0,25.34000015258789,2014-02-27,2023-12-29,Real Estate,Real Estate Investment Trusts,1394.3957651996927
ivz,2512383.221099888,2850474.564228,49.18725798667042,338.865957,0.0517392371565578,2.768493,0.0628328687688956,2.768948,6.800000190734863,17.84000015258789,1995-08-25,2023-12-29,Finance,Investment Managers,0.43948463906538854
ix,24762.914076199584,34290.094788,60.32556114732143,432.831873,0.0517477907462357,2.537959,0.0522424844887793,2.537645,27.291667938232425,93.38999938964844,1998-09-16,2023-12-29,Finance,Diversified Financial Services,0.40288850110069063
j,640775.8825139104,731342.685599,46.43029827403758,275.00859,0.07714845652248,2.369618,0.077690474231076,2.369581,0.5833330154418945,129.8000030517578,1980-03-17,2023-12-29,Industrials,Military/Government/Technical,0.3761651958133352
jbgs,858468.4629516228,1104227.232917,25.87434206004902,290.0236,-0.0179801977195247,2.021255,-0.0051522975008315,2.013238,31.8129997253418,17.010000228881836,2017-07-06,2023-12-29,Real Estate,Real Estate Investment Trusts,0.32086428397475153
jbi,647890.2293120638,1178031.130825,1282.7367808932138,13002.531244,0.0575138495446093,2.406959,0.0575138495446093,2.406959,9.770000457763672,13.050000190734863,2019-12-20,2023-12-29,Industrials,Building Products,0.382092895795723
jbk,3395.547493403694,9198.238142,411.3142441887166,3631.162544,0.0194989212520737,1.871217,0.0591581535265683,1.848482,24.39999961853028,25.770000457763672,2004-04-05,2023-12-28,Finance,Finance: Consumer Services,0.297046489862181
jbl,2188140.570317563,2055352.207764,28.568990056520608,330.899869,0.1281519686291133,3.588732,0.1314056743255338,3.589339,0.953125,127.4000015258789,1993-05-03,2023-12-29,Technology,Electrical Products,0.5696935436435671
jbt,171884.12249099332,155300.264776,59.65459348030888,2727.489196,0.0912741859574983,2.821983,0.0951242778387203,2.8216,13.5,99.4499969482422,2008-07-23,2023-12-29,Industrials,Industrial Machinery/Components,0.4479759133231192
jce,55352.74881516588,33900.728709,13.015743746859444,65.254627,0.0027594485990745,1.544799,0.045036682105227,1.496722,20.0,13.550000190734863,2007-03-28,2023-12-29,Finance,Trusts Except Educational Religious and Charitable,0.24522923877487612
jci,4129930.446426617,5955024.672784,14.920106532837128,79.81796,0.0519076267384866,2.32691,0.0592928307196546,2.305596,6.929470062255859,57.63999938964844,1987-09-28,2023-12-29,Industrials,Industrial Machinery/Components,0.3693855109937584
jef,861970.1387897098,1278300.791307,91.83314460675702,937.048178,0.084587159015618,2.242471,0.0920699971873555,2.217091,0.0605290010571479,40.40999984741211,1980-03-17,2023-12-29,Finance,Investment Bankers/Brokers/Service,0.3559812352964594
jeld,715665.9781985083,667064.129156,15.491191673938005,86.882678,0.0401191346156845,3.418402,0.0401191346156845,3.418402,26.1200008392334,18.8799991607666,2017-01-27,2023-12-29,Basic Materials,Forest Products,0.5426544943947492
jeq,43810.82278481012,43963.326487,56.7911311419167,360.758962,0.009404774310274,1.771592,0.0200766427901303,1.75904,9.375,5.739999771118164,1992-08-14,2023-12-29,Consumer Discretionary,Air Freight/Delivery Services,0.2812315114002924
jfr,213984.86432160804,186550.578012,12.72152974668275,68.838541,-0.0054370923471355,1.140167,0.0244741322805363,1.131496,15.0,8.220000267028809,2004-03-26,2023-12-29,Finance,Trusts Except Educational Religious and Charitable,0.18099590010495487
jgh,74475.2401746725,60383.154956,18.69641912450852,92.102124,-0.0123861668845171,1.043419,0.0239542519718492,1.024976,18.38999938964844,12.199999809265137,2014-11-24,2023-12-29,Finance,Investment Managers,0.16563763123438227
jhaa,13888.026829268292,19235.617706,195.71776648982916,1072.004638,0.0125489765429247,1.702642,0.0279298738215361,1.699625,10.007100105285645,9.704099655151367,2018-12-19,2023-11-24,Finance,Finance/Investors Services,0.2702860382264182
jhg,1136403.2549728751,869922.317249,12.18817670084439,64.076821,0.0265795082545826,2.34445,0.0477374426330767,2.338813,30.600000381469727,30.14999961853028,2017-05-30,2023-12-29,Finance,Investment Managers,0.37216989967352276
jhi,10840.701150466528,12024.373549,36.86733004638522,153.406897,0.0059109087792088,1.15448,0.0348118456289326,1.1295,14.125,12.9399995803833,1980-03-17,2023-12-29,Finance,Trusts Except Educational Religious and Charitable,0.1832680184158709
jhs,13174.282090769091,15925.634075,40.11296833547744,208.845988,0.0053054441085308,1.076516,0.0301991254514545,1.060092,11.5,10.880000114440918,1980-03-17,2023-12-29,Finance,Finance Companies,0.17089161710292056
jhx,25004.139764527157,52071.26877,111.18341946191832,561.022323,0.0859252527710998,2.540881,0.0978678475233001,2.54022,2.2799999713897705,38.66999816894531,2001-10-22,2023-12-29,Industrials,Building Materials,0.4033523542205465
jill,148988.5498542274,616415.471885,59.98537795274213,1039.282445,0.1157352464033414,5.529613,0.1157352464033414,5.529613,53.106632232666016,25.780000686645508,2017-03-09,2023-12-29,Consumer Discretionary,Clothing/Shoe/Accessory Stores,0.8777988506657883
jks,1176551.3261439814,1733532.602154,17.54225407638484,94.067536,0.1480338169103575,4.768238,0.1493612438377649,4.769063,11.010000228881836,36.93999862670898,2010-05-14,2023-12-29,Technology,Semiconductors,0.7569343163980802
jll,313537.4342797056,317229.474684,38.16251806385216,622.95714,0.063301095286241,2.662297,0.0646712970263281,2.661723,28.8125,188.8699951171875,1997-07-17,2023-12-29,Finance,Real Estate,0.42262654669159966
jls,35534.63056965595,31736.227436,38.206596238081815,190.564803,-0.0079249628388743,0.789489,0.0231644878477055,0.773196,25.01000022888184,16.8799991607666,2009-11-27,2023-12-29,Finance,Investment Managers,0.12532749340926436
jmia,4388802.777777778,5347653.678881,13.066356664700924,76.525295,0.0517506162244658,6.703405,0.0517506162244658,6.703405,25.459999084472656,3.5299999713897705,2019-04-12,2023-12-29,Consumer Discretionary,Catalog/Specialty Distribution,1.064132554040816
jmm,18228.05681818182,19501.190113,98.54240865030116,521.96054,-0.0022855820328808,1.073362,0.0284590388675718,1.063478,12.0,5.909999847412109,1988-12-28,2023-12-29,Finance,Trusts Except Educational Religious and Charitable,0.17039093512481465
jnj,5656149.07983328,5431683.7711,19.293240196678205,173.341194,0.0525870726748863,1.446174,0.0605334921303138,1.444616,0.2199070006608963,156.74000549316406,1962-01-03,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.2295730053916514
jnpr,8284974.631220619,6960660.7555,12.615664464332037,174.88032,0.0654535351413468,3.372703,0.0691969688003827,3.372345,16.479167938232422,29.479999542236328,1999-06-25,2023-12-29,Telecommunications,Computer Communications Equipment,0.5354000030448887
joe,339874.8442459151,504863.595076,35.26441419621444,236.610322,0.0378024441645191,2.074568,0.0448119592669604,2.042757,15.083333015441896,60.18000030517578,1990-03-23,2023-12-29,Real Estate,Homebuilding,0.3293274603535588
jof,71909.95889606577,81033.510568,37.81429609396288,165.98804,0.0171144504067113,2.128455,0.0292073143283684,2.108096,12.0,7.590000152587891,1990-03-14,2023-12-29,Finance,Trusts Except Educational Religious and Charitable,0.33788175640751905
jpc,282913.64593301434,181920.949628,8.306502935872896,49.760295,-0.0029732383285693,1.570661,0.0313701959249594,1.555669,15.079999923706056,6.760000228881836,2003-03-31,2023-12-29,Finance,Investment Managers,0.24933470399928126
jpi,62983.06086956522,43005.981786,15.263500624217118,77.452562,-0.005451217674777,1.026136,0.0253441851289196,1.014992,25.01000022888184,18.280000686645508,2012-07-27,2023-12-29,Finance,Finance Companies,0.1628940400398345
jpm,11994050.874015035,16501893.181369,17.706971912952902,112.248268,0.0568509201878443,2.238012,0.0706456134305102,2.235013,5.037036895751953,170.10000610351562,1980-03-17,2023-12-29,Finance,Major Banks,0.3552733909906972
jqc,446597.3082881487,299933.768728,8.987819849506101,50.55195,-0.0104051396052426,1.414417,0.0272545490164586,1.394308,15.06999969482422,5.21999979019165,2003-06-26,2023-12-29,Finance,Finance Companies,0.22453173792852274
jri,68195.98366235534,49261.562949,15.209788895131087,71.599217,-0.009186141990355,1.317748,0.0297614379537383,1.296384,20.0,11.720000267028809,2012-04-27,2023-12-29,Finance,Finance Companies,0.2091860099191645
jrs,77753.41358246497,48223.490621,12.63526020916442,63.792336,0.0075480428078384,1.967283,0.0445453348992106,1.938903,15.09000015258789,7.820000171661377,2001-11-19,2023-12-29,Finance,Finance/Investors Services,0.31229649458910486
jt,78027.22352176739,119418.008468,50.51980813328999,326.140324,-0.1480114302267912,5.050951,-0.1480114302267912,5.050951,67.19999694824219,0.9800000190734864,2017-11-16,2023-12-29,Technology,EDP Services,0.8018136138223805
jwn,2453930.117753623,2671637.524213,26.892742181266417,202.462532,0.0621412700226599,2.840079,0.0684625615349882,2.839152,1.84375,18.450000762939453,1980-03-17,2023-12-29,Consumer Discretionary,Clothing/Shoe/Accessory Stores,0.4508485642666207
k,1213154.5730547323,1162443.455434,24.77527408405458,132.971035,0.0392127740708549,1.547441,0.0485077247554905,1.546827,1.7018779516220093,55.90999984741211,1973-02-21,2023-12-29,Consumer Staples,Packaged Foods,0.2456486432727061
kai,43495.00127975429,48540.49834,122.41432976987072,2036.977489,0.0675654963230413,2.575622,0.0690587825951884,2.575684,19.166667938232425,280.3099975585937,1992-11-03,2023-12-29,Industrials,Industrial Machinery/Components,0.40886731699840817
kamn,84501.1617580426,88446.112728,72.59460407848468,785.53239,0.0498514261836452,2.43697,0.0595033836361177,2.436593,2.6736109256744385,23.950000762939453,1980-03-17,2023-12-29,Industrials,Military/Government/Technical,0.38685699435150456
kar,1956415.1858031675,2065938.294697,20.563704465912306,130.196123,0.0583129180867097,2.244322,0.0647864869433857,2.241741,4.553369045257568,14.8100004196167,2009-12-11,2023-12-29,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,0.35627507243706624
kb,274655.8958707361,237796.667699,15.629722408331835,71.463116,0.0387636893300501,2.594655,0.0393486600847613,2.59446,30.79245376586914,41.369998931884766,2001-11-13,2023-12-29,Finance,Commercial Banks,0.4118887120806177
kbh,1988843.7792428755,2210587.852918,33.0146861212379,338.03357,0.0718607596410418,3.07729,0.0808683611505088,3.062474,6.125,62.459999084472656,1986-08-01,2023-12-29,Consumer Discretionary,Homebuilding,0.4885046431215573
kbr,1725832.729805014,1369021.134355,11.141929632226608,61.922661,0.058471039085203,2.661105,0.0632235247845255,2.660851,20.75,55.40999984741211,2006-11-16,2023-12-29,Industrials,Military/Government/Technical,0.4224373225578323
ken,10127.92881858626,18074.746059,144.72011953313552,960.842952,0.0654299285259302,3.065836,0.1186929268540704,3.023703,17.299999237060547,24.34000015258789,2015-01-15,2023-12-29,Utilities,Electric Utilities: Central,0.48668637699054124
kep,480306.30360789655,423095.154576,34.40091533183551,466.630016,0.0167183896697746,2.476044,0.0197051069714254,2.477488,19.625,7.25,1994-10-27,2023-12-29,Utilities,Electric Utilities: Central,0.3930597995552168
kex,253733.7987307344,294773.035388,71.1304074919757,632.996785,0.0639183714584818,2.643009,0.0642296098582008,2.642699,3.150000095367432,78.4800033569336,1980-03-17,2023-12-29,Consumer Discretionary,Marine Transportation,0.4195646716143308
key,6100584.183444944,7756623.341937,15.70886167501098,104.455108,0.04195769017527,2.554648,0.0565087913146715,2.55185,6.120331764221191,14.399999618530272,1987-11-05,2023-12-29,Finance,Major Banks,0.405537797718512
keys,1180723.4125269975,1450159.638897,14.753294698357823,162.502238,0.0930566878495965,1.917916,0.0930566878495965,1.917916,28.25,159.08999633789062,2014-10-20,2023-12-29,Industrials,Industrial Machinery/Components,0.30445972629070533
kf,14633.88821630347,20265.014706,49.44870483049137,263.477422,0.0269087606554957,2.438022,0.0572041249502121,2.269927,43.33333206176758,23.39999961853028,1984-08-22,2023-12-29,Finance,Investment Managers,0.387023994174259
kfs,19871.763134461264,44094.697858,167.61389803152832,1093.171343,0.026548154630251,3.244673,0.0281777054951015,3.244825,36.400001525878906,8.399999618530273,2001-07-11,2023-12-29,Finance,Property-Casualty Insurers,0.5150758706235528
kfy,327560.15649952093,292608.320338,19.82432787605814,118.608276,0.0639141026535363,2.814948,0.0656068301420175,2.814788,13.0,59.34999847412109,1999-02-11,2023-12-29,Consumer Discretionary,Diversified Commercial Services,0.4468591416947188
kgc,5195620.928971963,7116882.108404,71.99596234759579,473.593937,0.0907225255230871,4.261175,0.0920460511086601,4.261145,5.4375,6.050000190734863,1981-03-17,2023-12-29,Basic Materials,Precious Metals,0.6764405605755394
kim,2490662.4180581323,3055655.14897,31.19904230121227,195.298468,0.0423561210359735,2.153184,0.0627738279395656,2.149867,4.444444179534912,21.309999465942383,1991-11-22,2023-12-29,Real Estate,Real Estate Investment Trusts,0.341807363457798
